vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,selling_price
6,Dealer,Diesel,Manual,19.87,1461,84.0,500000
6,Dealer,Diesel,Manual,28.09,1248,88.5,537000
7,Dealer,Diesel,Manual,22.7,1498,89.84,438000
3,Individual,Petrol,Manual,20.3,1199,84.0,495000
2,Trustmark Dealer,Petrol,Automatic,21.5,1197,81.8,540000
3,Dealer,Diesel,Automatic,16.0,1997,140.0,1290000
8,Dealer,Diesel,Manual,21.9,1396,88.8,349000
4,Dealer,Diesel,Manual,15.96,2523,62.1,685000
9,Dealer,Petrol,Automatic,13.7,1798,157.75,585000
8,Dealer,Diesel,Manual,19.01,1461,108.45,390000
8,Dealer,Diesel,Manual,20.77,1248,88.76,449000
6,Dealer,Diesel,Manual,12.99,2494,100.57,300000
6,Dealer,Petrol,Manual,17.0,1497,118.0,650000
7,Dealer,Petrol,Manual,16.47,1198,74.0,400000
5,Dealer,Petrol,Automatic,18.0,1497,117.3,815000
4,Individual,Diesel,Automatic,17.6,1582,126.2,1155000
4,Dealer,Petrol,Manual,17.5,1199,88.7,750000
4,Individual,Diesel,Manual,22.54,1396,88.73,625000
13,Dealer,Petrol,Manual,19.81,1086,68.05,145000
7,Dealer,Diesel,Manual,25.2,1248,74.0,334000
5,Dealer,Petrol,Manual,20.4,1197,81.8,440000
6,Dealer,Diesel,Automatic,22.69,1995,190.0,1890000
8,Dealer,Diesel,Manual,21.9,1396,90.0,295000
8,Dealer,Petrol,Manual,20.51,998,67.04,320000
8,Dealer,Petrol,Automatic,14.7,1798,177.5,780000
4,Dealer,Diesel,Manual,24.3,1248,88.5,710000
7,Dealer,Diesel,Manual,22.32,1582,126.32,495000
2,Dealer,Petrol,Manual,15.9,1496,120.69,990000
5,Dealer,Petrol,Manual,13.0,1591,121.3,890000
5,Dealer,Diesel,Manual,28.09,1248,88.5,595000
6,Dealer,Diesel,Manual,25.8,1498,98.6,388000
12,Dealer,Petrol,Manual,20.36,1197,78.9,160000
8,Dealer,Diesel,Automatic,18.88,1995,184.0,1170000
4,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,650000
5,Dealer,Petrol,Manual,15.8,1591,121.3,900000
4,Dealer,Petrol,Automatic,18.9,1197,81.86,495000
11,Individual,Petrol,Manual,17.0,1497,118.0,280000
9,Individual,Diesel,Manual,19.3,1248,73.9,300000
12,Dealer,Petrol,Manual,17.5,1298,85.8,220000
1,Dealer,Diesel,Automatic,14.75,2967,245.0,6800000
7,Dealer,Petrol,Manual,22.0,1197,81.8,385000
4,Dealer,Petrol,Manual,21.4,1197,83.1,615000
5,Dealer,Diesel,Manual,20.14,1498,88.0,390000
4,Dealer,Petrol,Manual,18.9,1197,81.86,495000
2,Dealer,Diesel,Manual,26.32,1498,93.87,925000
6,Individual,Diesel,Automatic,19.08,1582,126.2,650000
6,Dealer,Diesel,Manual,22.7,1498,89.84,525000
5,Individual,Petrol,Manual,18.7,1199,88.7,500000
9,Dealer,Petrol,Manual,17.0,1497,118.0,420000
10,Dealer,Petrol,Manual,20.51,998,67.04,210000
7,Dealer,Petrol,Manual,20.51,998,67.04,300000
10,Individual,Petrol,Manual,16.1,1197,85.0,410000
9,Individual,Diesel,Manual,19.3,1248,73.9,290000
2,Dealer,Diesel,Manual,16.36,2179,120.0,1175000
7,Dealer,Petrol,Manual,17.8,1497,117.3,625000
8,Dealer,Diesel,Manual,12.05,2179,120.0,500000
2,Individual,Diesel,Manual,23.0,1498,98.96,1100000
6,Dealer,Diesel,Manual,25.83,1498,99.0,490000
4,Dealer,Diesel,Automatic,16.0,1997,140.0,1175000
2,Individual,Petrol,Automatic,21.21,1197,81.8,635000
11,Dealer,Petrol,Manual,18.5,1197,80.0,225000
6,Dealer,Diesel,Manual,15.1,2179,140.0,810000
7,Dealer,Petrol,Manual,18.9,1197,82.0,365000
5,Dealer,Petrol,Manual,21.4,1197,83.1,532000
4,Individual,Diesel,Manual,21.5,1497,108.5,650000
4,Dealer,Diesel,Manual,24.3,1248,88.5,835000
5,Dealer,Diesel,Manual,13.5,2198,157.7,2090000
4,Trustmark Dealer,Petrol,Manual,25.17,799,53.3,265000
2,Dealer,Petrol,Automatic,11.5,1991,245.0,4800000
4,Dealer,Diesel,Manual,24.52,1248,88.5,710000
5,Dealer,Petrol,Automatic,19.16,2494,158.2,1995000
7,Dealer,Diesel,Automatic,11.5,2982,169.0,1475000
8,Dealer,Diesel,Automatic,21.3,1493,113.42,445000
6,Dealer,Petrol,Manual,17.8,1497,117.3,610000
5,Dealer,Diesel,Manual,26.21,1248,88.5,599000
9,Dealer,Diesel,Automatic,11.5,2987,210.0,1275000
2,Individual,Petrol,Automatic,18.0,1497,117.6,1207000
5,Dealer,Petrol,Automatic,18.0,1497,117.3,835000
14,Individual,LPG,Manual,17.3,1061,57.5,80000
7,Individual,Petrol,Manual,18.6,1197,81.83,400000
10,Dealer,Petrol,Manual,16.8,1497,116.4,301000
5,Dealer,Petrol,Manual,17.4,1497,117.3,680000
9,Dealer,Diesel,Manual,22.32,1582,126.3,350000
7,Dealer,Diesel,Manual,28.4,1248,74.0,425000
8,Dealer,Diesel,Manual,20.45,1461,83.8,420000
6,Dealer,Diesel,Manual,28.09,1248,88.5,549000
9,Dealer,Petrol,Manual,19.1,1197,85.8,335000
9,Individual,Diesel,Manual,23.0,1396,90.0,300000
3,Dealer,Diesel,Manual,22.1,1396,88.7,1050000
2,Dealer,Diesel,Manual,28.4,1248,74.0,675000
7,Dealer,Diesel,Automatic,14.84,2143,167.62,1490000
10,Dealer,Petrol,Manual,17.0,1197,80.0,265000
15,Individual,Petrol,Automatic,12.9,1799,130.0,150000
7,Dealer,Diesel,Manual,12.8,2494,102.0,750000
5,Dealer,Petrol,Automatic,21.4,1197,83.1,635000
4,Dealer,Petrol,Automatic,14.04,1997,184.0,3100000
5,Dealer,Petrol,Automatic,15.5,1198,86.7,474000
2,Dealer,Diesel,Manual,23.7,1396,88.7,1090000
7,Dealer,Petrol,Manual,16.02,1373,93.7,524000
4,Dealer,CNG,Manual,31.79,998,58.2,475000
8,Dealer,Diesel,Manual,12.8,2494,102.0,750000
4,Dealer,Petrol,Manual,17.0,1591,121.3,880000
5,Dealer,Petrol,Automatic,23.1,998,67.04,466000
6,Dealer,Diesel,Manual,23.0,1396,90.0,530000
4,Individual,Petrol,Manual,18.6,1197,81.83,450000
4,Dealer,Diesel,Manual,23.0,1498,98.96,700000
8,Dealer,Diesel,Manual,25.8,1498,98.6,325000
4,Dealer,Diesel,Automatic,16.38,1995,182.46,1649000
3,Dealer,Diesel,Manual,24.3,1248,88.5,795000
4,Dealer,Petrol,Manual,16.02,1373,93.7,675000
4,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,660000
5,Individual,Diesel,Manual,28.09,1248,88.5,685000
4,Trustmark Dealer,Petrol,Manual,20.73,1373,91.1,725000
3,Dealer,Diesel,Manual,28.09,1248,88.5,875000
3,Dealer,Petrol,Manual,22.0,1197,81.8,650000
8,Individual,Diesel,Manual,19.3,1248,73.9,400000
8,Dealer,Diesel,Manual,22.07,1199,73.9,278000
8,Dealer,Petrol,Manual,16.47,1198,73.9,355000
4,Dealer,Petrol,Automatic,22.37,2487,214.56,4100000
8,Individual,Diesel,Manual,25.8,1498,98.6,300000
8,Dealer,Diesel,Manual,22.7,1498,89.84,475000
7,Dealer,Diesel,Automatic,11.7,2993,245.0,3200000
4,Dealer,CNG,Manual,26.6,998,58.16,365000
4,Individual,Diesel,Manual,24.3,1248,88.5,815000
5,Trustmark Dealer,Petrol,Manual,21.4,1197,83.1,565000
4,Dealer,Diesel,Automatic,11.36,2755,171.5,1430000
8,Dealer,Diesel,Manual,20.0,1399,68.05,250000
4,Dealer,Petrol,Manual,20.4,1197,81.8,435000
15,Individual,Petrol,Manual,19.7,796,46.3,85000
5,Dealer,Petrol,Manual,17.8,1497,117.3,670000
4,Dealer,Diesel,Manual,22.54,1396,88.73,675000
9,Dealer,Diesel,Manual,12.05,2179,120.0,430000
5,Dealer,Petrol,Manual,20.85,1197,83.14,470000
1,Trustmark Dealer,Petrol,Manual,19.7,796,46.3,350000
3,Individual,CNG,Manual,26.6,998,58.16,350000
3,Dealer,Petrol,Manual,21.4,1197,83.1,581000
4,Trustmark Dealer,Petrol,Automatic,13.0,1591,121.3,1150000
3,Trustmark Dealer,CNG,Manual,30.48,1086,58.0,500000
8,Individual,Petrol,Manual,19.81,1086,68.05,289000
4,Dealer,Diesel,Manual,24.3,1248,88.5,795000
12,Individual,Petrol,Manual,19.7,796,46.3,100000
5,Dealer,Diesel,Manual,27.39,1248,74.0,550000
3,Dealer,Diesel,Automatic,24.3,1248,88.5,890000
9,Dealer,Petrol,Automatic,8.45,2979,321.0,1900000
3,Individual,Petrol,Automatic,20.51,998,67.0,400000
7,Dealer,Petrol,Automatic,14.7,1798,177.5,890000
4,Individual,Diesel,Manual,16.36,2179,140.0,1250000
2,Dealer,Petrol,Automatic,18.0,1497,117.6,1350000
4,Dealer,Petrol,Manual,18.9,1197,82.0,465000
8,Dealer,Diesel,Manual,19.87,1461,83.8,335000
5,Dealer,Petrol,Automatic,19.0,1199,88.76,575000
7,Dealer,Petrol,Manual,21.79,998,67.05,325000
6,Dealer,Petrol,Manual,20.73,1373,91.1,525000
4,Dealer,Diesel,Manual,13.68,2393,147.8,1675000
8,Dealer,Petrol,Manual,18.9,998,67.1,270000
6,Dealer,Diesel,Automatic,19.62,1995,187.74,2050000
2,Dealer,Diesel,Automatic,13.38,2993,265.0,7985000
8,Dealer,Petrol,Manual,16.3,1797,147.5,575000
6,Individual,Diesel,Manual,20.14,1498,88.8,420000
2,Dealer,Petrol,Manual,21.01,1197,81.8,585000
5,Dealer,Diesel,Manual,28.09,1248,88.5,650000
4,Dealer,Petrol,Automatic,11.9,2996,362.07,5100000
9,Individual,Diesel,Automatic,16.07,1995,181.0,950000
4,Dealer,Petrol,Automatic,12.5,3604,440.0,11100000
3,Dealer,Petrol,Automatic,17.0,1198,108.5,910000
4,Dealer,Diesel,Manual,28.09,1248,88.5,775000
10,Dealer,Petrol,Manual,17.0,1197,80.0,259000
2,Dealer,Diesel,Automatic,11.36,2755,171.5,1885000
7,Dealer,Diesel,Automatic,17.11,1968,174.33,1450000
9,Dealer,Petrol,Manual,17.4,1497,117.3,400000
6,Dealer,Petrol,Manual,18.9,1197,82.0,400000
6,Dealer,Diesel,Manual,28.09,1248,88.5,525000
10,Dealer,Diesel,Manual,11.5,2982,171.0,875000
8,Dealer,Petrol,Manual,15.04,1598,103.6,365000
10,Dealer,Petrol,Manual,20.36,1197,78.9,210000
6,Individual,Diesel,Manual,25.2,1248,74.0,390000
7,Dealer,Petrol,Manual,19.1,1197,85.8,430000
2,Dealer,Diesel,Manual,13.68,2393,147.8,1800000
2,Dealer,Petrol,Manual,16.1,1353,138.0,1725000
12,Dealer,Petrol,Automatic,12.9,1799,130.0,265000
5,Trustmark Dealer,CNG,Manual,32.26,998,58.3,325000
5,Dealer,Diesel,Automatic,11.36,2755,171.5,1775000
4,Dealer,Petrol,Manual,17.5,1199,88.7,785000
3,Dealer,Diesel,Automatic,11.36,2755,171.5,1995000
3,Dealer,Diesel,Manual,16.36,2179,120.0,1250000
7,Dealer,Diesel,Manual,22.54,1396,88.73,425000
2,Dealer,Diesel,Manual,17.0,1956,138.1,1595000
5,Dealer,Petrol,Manual,18.7,1199,88.7,491000
8,Dealer,Diesel,Automatic,19.08,1582,126.32,470000
8,Dealer,Petrol,Manual,16.47,1198,73.9,440000
8,Dealer,Petrol,Manual,18.6,1199,88.76,365000
5,Dealer,Petrol,Automatic,19.16,2494,157.7,1800000
6,Dealer,Petrol,Manual,18.6,1197,81.83,470000
11,Dealer,Petrol,Manual,19.7,796,46.3,160000
12,Individual,Petrol,Manual,17.92,1086,62.1,135000
6,Individual,Petrol,Manual,19.1,1197,85.8,450000
3,Individual,Diesel,Manual,22.54,1396,88.73,731000
8,Dealer,Diesel,Manual,23.4,1248,74.0,375000
5,Dealer,Petrol,Manual,18.6,1197,81.83,490000
2,Dealer,Diesel,Manual,24.3,1248,88.5,945000
7,Dealer,Diesel,Manual,26.0,1498,98.6,450000
2,Dealer,Diesel,Automatic,16.78,1995,190.0,4950000
11,Individual,Petrol,Automatic,12.9,1799,130.0,275000
8,Dealer,Petrol,Automatic,15.5,1198,86.7,425000
8,Dealer,Petrol,Manual,18.88,999,123.37,480000
6,Dealer,Diesel,Automatic,21.66,1498,103.52,625000
4,Dealer,Petrol,Manual,18.6,1197,81.83,545000
3,Individual,Petrol,Automatic,23.84,1199,83.83,475000
8,Dealer,CNG,Manual,26.6,998,58.16,250000
4,Individual,CNG,Manual,18.9,1197,81.86,430000
3,Dealer,Diesel,Manual,21.4,1493,113.42,1075000
6,Dealer,Petrol,Manual,15.29,1591,121.3,875000
5,Dealer,CNG,Manual,31.79,998,58.2,375000
2,Dealer,Petrol,Automatic,23.1,998,67.04,480000
4,Dealer,Petrol,Automatic,16.3,1497,121.0,675000
8,Dealer,Diesel,Manual,24.0,1186,73.97,310000
10,Dealer,Diesel,Automatic,16.07,1995,181.0,900000
2,Dealer,Petrol,Manual,20.71,799,53.26,345000
5,Dealer,Petrol,Manual,17.8,1497,117.3,690000
13,Dealer,Petrol,Manual,17.92,1086,62.1,125000
6,Dealer,Petrol,Manual,18.6,1197,81.83,525000
8,Dealer,Petrol,Manual,17.1,1591,121.3,690000
5,Dealer,Petrol,Manual,22.7,799,53.64,235000
12,Dealer,Petrol,Manual,13.9,1599,103.2,235000
8,Dealer,Diesel,Automatic,16.55,1968,147.51,1175000
3,Dealer,Petrol,Manual,21.4,1197,83.1,565000
8,Individual,Diesel,Manual,22.9,1248,74.0,320000
8,Dealer,Diesel,Manual,19.01,1461,108.45,375000
8,Dealer,Diesel,Manual,16.0,2179,140.0,575000
4,Dealer,Diesel,Manual,15.4,1997,120.0,1290000
4,Trustmark Dealer,CNG,Manual,33.44,796,40.3,315000
4,Dealer,Diesel,Manual,19.67,1582,126.2,1070000
4,Dealer,Petrol,Manual,18.6,1197,81.83,600000
16,Individual,Petrol,Manual,17.3,1061,64.0,74000
5,Dealer,Diesel,Manual,13.68,2393,147.51,1375000
8,Dealer,Diesel,Manual,12.99,2494,100.6,840000
7,Dealer,Petrol,Manual,20.36,1197,78.9,360000
7,Individual,Diesel,Manual,21.9,1396,88.8,300000
10,Dealer,Petrol,Manual,15.6,1196,70.0,199000
5,Dealer,Petrol,Manual,20.4,1197,81.8,421000
9,Dealer,Diesel,Automatic,12.55,2982,168.7,1160000
11,Dealer,Petrol,Manual,17.0,1197,80.0,235000
3,Dealer,Petrol,Manual,20.89,1197,81.8,570000
3,Dealer,Diesel,Automatic,20.68,1995,190.0,2500000
5,Dealer,Diesel,Automatic,18.53,1968,187.74,2800000
8,Individual,Petrol,Manual,22.74,796,47.3,189000
2,Dealer,Petrol,Automatic,18.3,1199,88.76,750000
2,Dealer,Diesel,Automatic,15.1,2179,152.87,1475000
6,Trustmark Dealer,Petrol,Manual,21.79,998,67.05,350000
12,Dealer,Petrol,Automatic,7.94,4395,450.0,1500000
9,Dealer,Diesel,Manual,22.32,1582,126.3,465000
8,Dealer,Diesel,Manual,16.0,2179,140.0,550000
5,Individual,Diesel,Manual,24.3,1248,88.5,700000
8,Dealer,Diesel,Manual,12.99,2494,100.6,650000
4,Individual,Petrol,Manual,23.95,998,67.05,298000
11,Dealer,Petrol,Manual,16.1,1197,85.0,240000
9,Dealer,Diesel,Automatic,12.55,2982,168.5,1265000
7,Dealer,Diesel,Manual,24.0,1120,70.0,325000
4,Dealer,Petrol,Automatic,15.1,1798,178.0,2200000
4,Individual,Diesel,Automatic,18.25,1968,187.74,2800000
8,Dealer,Petrol,Manual,19.81,1086,68.05,268000
9,Dealer,Petrol,Manual,20.51,998,67.04,231000
3,Dealer,Diesel,Manual,24.3,1248,88.5,765000
10,Individual,Petrol,Manual,17.0,1497,118.0,320000
9,Dealer,Petrol,Manual,21.79,998,67.05,230000
4,Dealer,Diesel,Automatic,11.36,2755,171.5,1550000
2,Dealer,Diesel,Manual,17.3,1497,121.0,600000
4,Dealer,Petrol,Manual,19.34,1462,103.0,750000
5,Dealer,Diesel,Manual,23.9,1582,126.2,725000
2,Dealer,Petrol,Manual,18.0,998,118.35,1050000
3,Dealer,Diesel,Automatic,10.91,3198,197.0,2899000
8,Dealer,Petrol,Automatic,14.5,1797,147.5,690000
5,Individual,Petrol,Manual,21.4,1197,83.1,470000
8,Dealer,Petrol,Manual,16.3,1797,147.5,554000
3,Dealer,Diesel,Manual,24.3,1248,88.5,825000
9,Dealer,Petrol,Manual,17.0,1197,80.0,324000
4,Dealer,Petrol,Manual,15.0,1598,103.52,590000
5,Dealer,Petrol,Manual,17.8,1198,86.7,465000
7,Dealer,Diesel,Manual,16.55,2498,105.0,590000
4,Dealer,Petrol,Automatic,22.0,1197,81.8,620000
12,Individual,Petrol,Automatic,10.13,3498,364.9,1350000
3,Dealer,Diesel,Automatic,22.48,1995,187.74,3700000
3,Trustmark Dealer,CNG,Manual,33.54,998,67.04,425000
2,Dealer,Diesel,Automatic,22.48,1995,187.74,4500000
7,Dealer,Diesel,Manual,25.8,1498,98.6,350000
7,Dealer,Petrol,Automatic,12.98,2494,178.3,1099000
3,Dealer,Diesel,Automatic,16.0,2179,140.0,1300000
6,Dealer,Diesel,Manual,26.21,1248,88.5,511000
5,Dealer,Petrol,Manual,18.6,1199,88.76,425000
9,Dealer,Diesel,Automatic,17.68,1968,174.33,1375000
11,Dealer,Petrol,Automatic,16.8,1497,118.0,352000
6,Dealer,Petrol,Automatic,21.5,1197,81.8,395000
9,Dealer,Petrol,Automatic,17.1,1591,121.4,450000
4,Dealer,Diesel,Automatic,22.48,1995,187.74,3600000
2,Dealer,Petrol,Manual,17.0,1591,121.3,895000
8,Individual,Diesel,Manual,20.54,1598,103.6,305000
3,Dealer,Petrol,Automatic,21.4,1197,83.1,700000
7,Dealer,Petrol,Manual,15.04,1598,103.2,465000
6,Dealer,Petrol,Manual,19.1,1197,85.8,450000
4,Individual,Diesel,Manual,19.67,1582,126.2,1050000
2,Dealer,Petrol,Manual,18.9,1197,81.86,490000
8,Individual,Diesel,Manual,20.77,1248,88.8,450000
6,Dealer,Petrol,Automatic,18.0,1497,117.3,650000
7,Dealer,Diesel,Automatic,14.84,2143,170.0,1475000
4,Dealer,Petrol,Automatic,21.21,1197,81.8,590000
5,Dealer,Petrol,Manual,18.9,1197,82.0,425000
2,Dealer,Petrol,Automatic,13.96,1451,141.0,1725000
6,Individual,Diesel,Manual,22.77,1498,98.59,450000
5,Dealer,Petrol,Manual,22.0,1197,81.8,450000
8,Dealer,Diesel,Manual,22.7,1498,89.84,480000
7,Dealer,Petrol,Manual,20.51,998,67.04,290000
3,Dealer,Petrol,Manual,25.17,799,53.3,300000
4,Dealer,Petrol,Manual,18.6,1197,81.83,650000
8,Dealer,Diesel,Manual,20.0,1399,68.1,235000
2,Dealer,Diesel,Manual,23.7,1493,98.6,900000
3,Dealer,Petrol,Manual,21.01,1197,81.8,600000
9,Dealer,Petrol,Automatic,11.74,1796,186.0,1275000
2,Dealer,Petrol,Manual,18.27,998,118.35,875000
9,Individual,Petrol,Manual,16.8,1497,116.4,350000
3,Dealer,Petrol,Automatic,22.0,1197,81.8,595000
4,Dealer,Petrol,Manual,20.89,1197,81.8,465000
4,Dealer,Petrol,Manual,17.4,1497,117.6,765000
7,Dealer,Diesel,Automatic,19.27,2143,170.0,1349000
10,Dealer,Petrol,Automatic,12.0,1991,184.0,1070000
3,Dealer,Diesel,Manual,23.0,1498,98.96,950000
3,Dealer,Petrol,Manual,18.15,1198,82.0,410000
5,Dealer,Petrol,Automatic,14.67,1798,177.46,1675000
3,Dealer,Petrol,Manual,17.5,1199,88.7,849000
7,Dealer,Diesel,Manual,25.2,1248,74.0,365000
7,Dealer,Diesel,Manual,22.7,1498,89.84,465000
6,Individual,Diesel,Manual,26.21,1248,88.5,500000
9,Dealer,Petrol,Automatic,16.95,1197,78.9,300000
4,Dealer,Petrol,Automatic,21.4,1197,83.1,600000
5,Individual,Diesel,Manual,21.38,1396,88.7,775000
6,Dealer,Diesel,Manual,20.46,1461,83.8,440000
5,Dealer,Petrol,Automatic,18.0,1497,117.3,870000
5,Dealer,Petrol,Automatic,19.16,2494,158.2,1995000
6,Dealer,Petrol,Manual,23.26,1197,88.5,452000
3,Trustmark Dealer,Petrol,Manual,22.0,1197,81.8,575000
2,Dealer,Diesel,Automatic,23.8,1498,78.9,900000
8,Dealer,Petrol,Manual,20.92,998,67.1,230000
6,Dealer,Petrol,Manual,20.51,998,67.04,347000
1,Dealer,Diesel,Automatic,17.8,1493,113.4,1525000
3,Dealer,Petrol,Automatic,17.0,1198,108.5,895000
3,Dealer,Petrol,Automatic,11.5,2996,362.0,6000000
4,Individual,Petrol,Manual,17.0,1497,121.31,785000
10,Dealer,Petrol,Manual,19.7,796,46.3,120000
5,Dealer,Diesel,Manual,21.38,1396,88.7,750000
15,Individual,Petrol,Manual,19.7,796,46.3,85000
3,Dealer,Petrol,Manual,22.0,1197,81.8,525000
6,Individual,Diesel,Manual,21.14,1498,103.52,450000
4,Dealer,Diesel,Manual,28.09,1248,88.5,710000
6,Dealer,Petrol,Manual,18.0,1198,86.7,425000
1,Dealer,Diesel,Manual,20.8,1493,113.4,1450000
8,Dealer,Diesel,Manual,22.9,1248,74.0,360000
7,Dealer,Petrol,Manual,17.5,1298,85.8,435000
6,Dealer,Diesel,Manual,25.2,1248,74.0,450000
8,Dealer,Diesel,Manual,19.01,1461,108.45,409000
5,Dealer,Petrol,Manual,18.9,1197,82.0,440000
3,Dealer,Diesel,Automatic,22.48,1995,187.74,3990000
4,Dealer,Diesel,Manual,23.9,1582,126.2,825000
7,Dealer,Diesel,Manual,15.1,2179,140.0,625000
3,Trustmark Dealer,Petrol,Manual,21.63,998,67.04,485000
7,Dealer,Diesel,Manual,24.0,1120,70.0,325000
5,Dealer,CNG,Manual,15.1,1196,73.0,295000
8,Dealer,Diesel,Manual,22.9,1248,74.0,353000
8,Dealer,Diesel,Manual,22.7,1498,89.84,460000
6,Dealer,Diesel,Manual,15.4,2179,120.0,925000
8,Dealer,Diesel,Manual,19.01,1461,108.45,415000
4,Dealer,Petrol,Manual,25.0,1197,82.0,485000
7,Dealer,Diesel,Manual,25.1,1498,98.6,550000
6,Dealer,Diesel,Automatic,22.15,1498,108.6,585000
6,Dealer,Petrol,Automatic,17.21,1197,103.5,525000
5,Individual,Diesel,Automatic,11.3,2987,254.8,4300000
2,Individual,Diesel,Automatic,17.09,1995,188.0,5899000
3,Dealer,Petrol,Manual,18.6,1197,81.83,579000
9,Dealer,Petrol,Manual,17.92,1086,62.1,250000
1,Dealer,Petrol,Manual,17.8,1498,119.35,1175000
11,Dealer,Petrol,Manual,13.1,1798,157.8,400000
8,Dealer,Petrol,Manual,16.02,1373,93.7,495000
12,Dealer,Petrol,Manual,13.5,1799,130.0,245000
7,Dealer,Petrol,Manual,18.9,1197,82.0,500000
6,Dealer,Diesel,Automatic,18.88,1995,184.0,1890000
15,Dealer,Petrol,Manual,16.1,1197,85.0,185000
5,Dealer,Diesel,Manual,15.4,2179,120.0,1000000
8,Dealer,Diesel,Automatic,14.84,2143,170.0,1200000
5,Dealer,Diesel,Manual,19.87,1461,83.8,680000
2,Dealer,Petrol,Manual,16.0,1368,160.0,1450000
4,Dealer,Petrol,Manual,17.8,1198,86.7,495000
4,Dealer,Petrol,Automatic,17.21,1197,103.6,735000
4,Dealer,Diesel,Automatic,12.07,2967,241.4,4700000
6,Individual,Petrol,Manual,18.0,1198,86.7,390000
4,Individual,Petrol,Manual,21.4,1197,83.1,500000
3,Dealer,Petrol,Automatic,8.9,2996,333.0,7000000
7,Dealer,Diesel,Manual,22.7,1498,89.84,451000
3,Dealer,Diesel,Manual,25.5,1498,98.6,840000
3,Dealer,Petrol,Manual,23.26,1197,88.5,625000
10,Dealer,Petrol,Manual,17.5,1298,85.8,250000
9,Dealer,Diesel,Manual,21.9,1396,90.0,275000
4,Dealer,CNG,Manual,26.2,998,58.2,350000
2,Individual,Diesel,Automatic,15.1,2179,152.87,1800000
6,Dealer,Petrol,Manual,21.4,1197,83.1,520000
3,Dealer,Diesel,Manual,24.3,1248,88.5,745000
9,Dealer,Diesel,Manual,15.8,2148,170.0,899000
4,Dealer,Diesel,Manual,24.3,1248,88.5,675000
10,Dealer,Diesel,Manual,19.3,1248,73.9,265000
5,Dealer,Petrol,Automatic,21.4,1197,83.1,655000
1,Dealer,Petrol,Manual,20.3,1086,68.07,445000
5,Dealer,Petrol,Manual,23.1,998,67.04,375000
13,Dealer,Petrol,Automatic,10.6,2996,258.0,550000
4,Dealer,Petrol,Manual,25.17,799,53.3,290000
9,Dealer,Diesel,Automatic,18.88,1995,184.0,1290000
6,Dealer,Petrol,Manual,17.43,1396,105.5,580000
5,Dealer,Petrol,Manual,21.4,1197,83.1,570000
3,Dealer,Petrol,Manual,18.7,1199,88.7,650000
5,Dealer,Diesel,Manual,24.0,1120,70.0,465000
9,Dealer,Petrol,Manual,17.0,1497,118.0,425000
9,Dealer,Diesel,Automatic,17.05,1995,184.0,800000
5,Dealer,Petrol,Manual,13.0,1591,121.3,925000
5,Dealer,Diesel,Automatic,10.91,3198,197.0,2650000
10,Dealer,Petrol,Manual,16.47,1198,73.9,315000
8,Dealer,Diesel,Manual,20.45,1461,83.8,415000
11,Dealer,Diesel,Manual,11.5,2982,171.0,825000
7,Dealer,Diesel,Manual,22.7,1498,89.84,565000
7,Dealer,Diesel,Manual,23.4,1248,74.0,341000
4,Dealer,Petrol,Automatic,18.5,1197,83.14,645000
6,Dealer,Petrol,Manual,18.6,1197,81.83,486000
2,Individual,Petrol,Manual,19.5,1199,88.76,550000
4,Dealer,Diesel,Automatic,16.0,1997,140.0,1175000
2,Dealer,Petrol,Manual,17.8,1198,86.7,580000
7,Individual,Diesel,Manual,25.2,1248,74.0,365000
5,Dealer,Petrol,Manual,18.5,1197,82.9,499000
3,Dealer,Diesel,Automatic,24.3,1248,88.5,835000
5,Dealer,Petrol,Manual,20.71,799,53.64,299000
6,Individual,Diesel,Manual,24.0,1120,70.0,350000
3,Dealer,Petrol,Automatic,17.4,1497,117.6,1075000
8,Dealer,Diesel,Manual,23.4,1248,74.0,325000
7,Dealer,Diesel,Manual,21.9,1396,88.76,500000
8,Individual,Diesel,Manual,15.1,2179,140.0,600000
11,Individual,Petrol,Manual,18.9,1061,67.0,150000
10,Dealer,CNG,Manual,26.2,998,58.2,210000
8,Dealer,Petrol,Manual,17.0,1497,118.0,495000
3,Dealer,Petrol,Automatic,14.74,1991,181.04,3650000
4,Dealer,Diesel,Manual,23.9,1582,126.2,760000
2,Trustmark Dealer,Petrol,Manual,14.23,1498,104.55,880000
7,Dealer,Diesel,Manual,22.54,1396,88.76,340000
2,Dealer,Diesel,Manual,14.24,2755,174.5,3090000
3,Dealer,Petrol,Manual,17.0,1591,121.3,940000
4,Dealer,Diesel,Automatic,11.36,2755,171.5,1590000
3,Dealer,Diesel,Automatic,11.0,2987,258.0,7199000
3,Dealer,Petrol,Manual,25.17,799,53.3,335000
2,Dealer,Petrol,Manual,15.8,1591,121.3,1290000
7,Dealer,Diesel,Manual,25.2,1248,74.0,378000
7,Dealer,Petrol,Manual,18.9,998,67.1,265000
6,Dealer,Petrol,Manual,22.74,796,47.3,275000
9,Dealer,Petrol,Manual,19.81,1086,68.05,235000
7,Dealer,Petrol,Manual,20.73,1373,91.2,626000
4,Dealer,Petrol,Manual,20.89,1197,81.8,465000
4,Dealer,Petrol,Manual,17.8,1497,117.3,725000
